location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T23:00:00.000Z,2019-04-04T10:00:00+11:00,so2,0.24,ppm,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T23:00:00.000Z,2019-04-04T10:00:00+11:00,pm10,7.4,µg/m³,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T22:00:00.000Z,2019-04-04T09:00:00+11:00,so2,0.23800000000000002,ppm,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T22:00:00.000Z,2019-04-04T09:00:00+11:00,pm10,20.1,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T22:00:00.000Z,2019-04-04T09:00:00+11:00,pm25,6,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T22:00:00.000Z,2019-04-04T09:00:00+11:00,pm10,7.5,µg/m³,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T21:00:00.000Z,2019-04-04T08:00:00+11:00,pm10,7.7,µg/m³,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T21:00:00.000Z,2019-04-04T08:00:00+11:00,pm25,5.9,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T21:00:00.000Z,2019-04-04T08:00:00+11:00,so2,0.23600000000000002,ppm,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T21:00:00.000Z,2019-04-04T08:00:00+11:00,pm10,20.3,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T20:00:00.000Z,2019-04-04T07:00:00+11:00,pm10,20.1,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T20:00:00.000Z,2019-04-04T07:00:00+11:00,pm10,7.8,µg/m³,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T20:00:00.000Z,2019-04-04T07:00:00+11:00,pm25,5.9,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T20:00:00.000Z,2019-04-04T07:00:00+11:00,so2,0.235,ppm,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T19:00:00.000Z,2019-04-04T06:00:00+11:00,pm25,6,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T19:00:00.000Z,2019-04-04T06:00:00+11:00,pm10,20,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
